Primary Type,Description,Location,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
THEFT,OVER $500,STREET,FALSE,FALSE,2032,20,40,4,6,1162913,1933386,2022,11-12-2022 15:46,41.97286225,-87.67631219,"(41.972862249, -87.676312193)"
THEFT,OVER $500,STREET,FALSE,FALSE,423,4,10,48,6,1197012,1843684,2022,11-12-2022 15:46,41.72593161,-87.55391953,"(41.72593161, -87.553919527)"
THEFT,OVER $500,STREET,FALSE,FALSE,323,3,6,69,6,1180811,1857834,2022,11-12-2022 15:46,41.76514802,-87.61283015,"(41.765148022, -87.612830152)"
THEFT,OVER $500,AIRPORT TERMINAL MEZZANINE - NON-SECURE AREA,FALSE,FALSE,1651,16,41,76,6,1100658,1934241,2022,11-12-2022 15:46,41.97629041,-87.90522722,"(41.976290414, -87.905227221)"
THEFT,OVER $500,STREET,FALSE,FALSE,314,3,20,42,6,1184163,1862524,2022,11-12-2022 15:46,41.77794011,-87.60039771,"(41.777940112, -87.600397711)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1423,14,1,24,6,1157821,1909430,2022,11-12-2022 15:46,41.90723102,-87.6956918,"(41.907231024, -87.695691797)"
THEFT,OVER $500,SMALL RETAIL STORE,FALSE,FALSE,1823,18,27,8,6,1173775,1905875,2022,11-12-2022 15:46,41.89713553,-87.63719214,"(41.897135527, -87.637192135)"
THEFT,OVER $500,STREET,FALSE,FALSE,1921,19,32,5,6,1161570,1923223,2022,11-12-2022 15:46,41.94500263,-87.68153493,"(41.945002626, -87.681534933)"
THEFT,OVER $500,STREET,FALSE,FALSE,932,9,16,61,6,1166228,1870042,2022,11-12-2022 15:46,41.79897109,-87.66593386,"(41.798971088, -87.665933858)"
THEFT,OVER $500,STREET,FALSE,FALSE,723,7,16,68,6,1171412,1862196,2022,11-12-2022 15:46,41.77732876,-87.64715261,"(41.777328758, -87.64715261)"
THEFT,OVER $500,STREET,FALSE,FALSE,813,8,13,65,6,1147384,1864880,2022,11-12-2022 15:46,41.78518645,-87.7351716,"(41.785186447, -87.735171598)"
THEFT,OVER $500,STREET,FALSE,FALSE,833,8,13,65,6,1150533,1859514,2022,11-12-2022 15:46,41.77040059,-87.72376528,"(41.770400593, -87.723765277)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,922,9,15,58,6,1158460,1874512,2022,11-12-2022 15:46,41.81139932,-87.69429917,"(41.811399324, -87.694299165)"
THEFT,OVER $500,STREET,FALSE,FALSE,923,9,14,63,6,1156375,1868654,2022,11-12-2022 15:46,41.79536647,-87.70210468,"(41.795366468, -87.702104676)"
THEFT,OVER $500,OTHER RAILROAD PROPERTY / TRAIN DEPOT,FALSE,FALSE,433,4,10,55,6,1200405,1814512,2022,11-12-2022 15:46,41.64579585,-87.54247201,"(41.645795847, -87.542472012)"
THEFT,OVER $500,STREET,FALSE,FALSE,1111,11,37,23,6,1147944,1906998,2022,11-12-2022 15:46,41.90075311,-87.73203721,"(41.90075311, -87.732037211)"
THEFT,OVER $500,STREET,FALSE,FALSE,611,6,21,71,6,1166742,1851345,2022,11-12-2022 15:46,41.74765313,-87.66458207,"(41.747653131, -87.664582072)"
THEFT,OVER $500,STREET,FALSE,FALSE,314,3,20,42,6,1186296,1864159,2022,11-12-2022 15:46,41.78237654,-87.59252654,"(41.782376536, -87.59252654)"
THEFT,OVER $500,STREET,FALSE,FALSE,925,9,11,61,6,1173477,1874414,2022,11-12-2022 15:46,41.81081077,-87.63922071,"(41.810810772, -87.639220707)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,1713,17,33,14,6,1155164,1932064,2022,11-12-2022 15:46,41.96939415,-87.70484259,"(41.969394148, -87.704842586)"
THEFT,OVER $500,RESIDENCE - GARAGE,FALSE,FALSE,824,8,16,66,6,1161054,1865240,2022,11-12-2022 15:46,41.78590244,-87.68504097,"(41.785902437, -87.685040973)"
THEFT,OVER $500,STREET,FALSE,FALSE,1931,19,32,7,6,1164221,1916960,2022,11-12-2022 15:46,41.92776088,-87.67196852,"(41.927760875, -87.671968519)"
THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,1523,15,37,25,6,1141629,1902341,2022,11-12-2022 15:46,41.88809286,-87.75534813,"(41.888092864, -87.755348129)"
THEFT,OVER $500,STREET,FALSE,FALSE,411,4,8,45,6,1185975,1850671,2022,11-12-2022 15:46,41.7453718,-87.59412836,"(41.745371798, -87.59412836)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1931,19,32,7,6,1162901,1918174,2022,11-12-2022 15:46,41.93112,-87.67678484,"(41.931120002, -87.676784841)"
THEFT,OVER $500,STREET,FALSE,FALSE,131,1,3,33,6,1176638,1890597,2022,11-12-2022 15:46,41.85514757,-87.62713856,"(41.85514757, -87.627138557)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,522,5,34,49,6,1176602,1830668,2022,11-12-2022 15:46,41.69069668,-87.62907195,"(41.690696677, -87.629071953)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1931,19,32,7,6,1163748,1915979,2022,11-12-2022 15:46,41.92507895,-87.67373434,"(41.925078949, -87.673734337)"
THEFT,OVER $500,STREET,FALSE,FALSE,1831,18,42,8,6,1173193,1903598,2022,11-12-2022 15:46,41.89090025,-87.63939736,"(41.890900247, -87.639397357)"
THEFT,OVER $500,STREET,FALSE,FALSE,2532,25,37,25,6,1139923,1910105,2022,11-12-2022 15:46,41.90942957,-87.76142316,"(41.909429573, -87.761423159)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1023,10,28,31,6,1159705,1889312,2022,12-07-2022 15:49,41.85198674,-87.68932558,"(41.851986737, -87.689325583)"
THEFT,OVER $500,STREET,FALSE,FALSE,1925,19,46,6,6,1171748,1924996,2022,11-12-2022 15:46,41.94964933,-87.64407246,"(41.949649326, -87.64407246)"
THEFT,OVER $500,ALLEY,FALSE,FALSE,2531,25,29,25,6,1136499,1910361,2022,11-12-2022 15:46,41.91019403,-87.7739955,"(41.910194027, -87.773995504)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,421,4,7,43,6,1193842,1855434,2022,11-12-2022 15:46,41.75825279,-87.565147,"(41.758252785, -87.565147001)"
THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1231,12,28,28,6,1167577,1896904,2022,11-12-2022 15:46,41.87265419,-87.66021481,"(41.872654188, -87.660214812)"
THEFT,OVER $500,STREET,FALSE,FALSE,2222,22,21,73,6,1170592,1844218,2022,11-12-2022 15:46,41.72801268,-87.65068166,"(41.728012676, -87.650681657)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1214,12,42,28,6,1172517,1902920,2022,11-12-2022 15:46,41.88905475,-87.64190001,"(41.889054749, -87.641900009)"
THEFT,OVER $500,DEPARTMENT STORE,FALSE,FALSE,1833,18,2,8,6,1177338,1906181,2022,11-12-2022 15:46,41.89789513,-87.62409661,"(41.897895128, -87.624096605)"
THEFT,OVER $500,VEHICLE - COMMERCIAL,FALSE,FALSE,1722,17,39,14,6,1147189,1931299,2022,11-12-2022 15:46,41.96745172,-87.73418661,"(41.967451723, -87.73418661)"
THEFT,OVER $500,STREET,FALSE,FALSE,2222,22,21,73,6,1171233,1844906,2022,11-12-2022 15:46,41.72988667,-87.6483135,"(41.729886671, -87.6483135)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,222,2,4,39,6,1186774,1871922,2022,11-12-2022 15:46,41.80366749,-87.59052817,"(41.803667488, -87.590528166)"
THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1833,18,2,8,6,1177322,1906785,2022,11-12-2022 15:46,41.8995529,-87.62413703,"(41.899552895, -87.624137033)"
THEFT,OVER $500,STREET,FALSE,FALSE,2532,25,37,25,6,1140462,1911047,2022,11-12-2022 15:46,41.91200465,-87.75941993,"(41.912004649, -87.759419926)"
THEFT,OVER $500,STREET,FALSE,FALSE,2533,25,37,25,6,1143053,1910847,2022,11-12-2022 15:46,41.91140786,-87.74990622,"(41.911407858, -87.74990622)"
THEFT,OVER $500,STREET,FALSE,FALSE,1433,14,2,24,6,1166422,1911687,2022,11-12-2022 15:46,41.91324458,-87.66403195,"(41.913244583, -87.66403195)"
THEFT,OVER $500,STREET,FALSE,FALSE,2422,24,49,1,6,1165907,1950619,2022,11-12-2022 15:46,42.02008646,-87.66480794,"(42.020086461, -87.664807941)"
THEFT,OVER $500,CTA BUS,FALSE,FALSE,1222,12,27,28,6,1160273,1899946,2022,11-12-2022 15:46,41.88115576,-87.68694699,"(41.881155761, -87.686946988)"
THEFT,OVER $500,STREET,FALSE,FALSE,1935,19,43,7,6,1173915,1917861,2022,11-12-2022 15:46,41.93002255,-87.63632018,"(41.930022549, -87.636320176)"
THEFT,OVER $500,STREET,FALSE,FALSE,2423,24,49,1,6,1166405,1947678,2022,11-12-2022 15:46,42.01200563,-87.66306009,"(42.012005632, -87.663060094)"
THEFT,OVER $500,STREET,FALSE,FALSE,2411,24,50,2,6,1161713,1945335,2022,11-12-2022 15:46,42.00567589,-87.68038984,"(42.005675893, -87.680389836)"
THEFT,OVER $500,STREET,FALSE,FALSE,631,6,8,44,6,1182623,1851801,2022,11-12-2022 15:46,41.748551,-87.60637555,"(41.748551003, -87.606375552)"
THEFT,OVER $500,STREET,FALSE,FALSE,1022,10,24,29,6,1156469,1892007,2022,11-12-2022 15:46,41.8594481,-87.70112979,"(41.859448098, -87.701129792)"
THEFT,OVER $500,STREET,FALSE,FALSE,1814,18,43,7,6,1175164,1912106,2022,11-12-2022 15:46,41.91420265,-87.63190345,"(41.914202647, -87.631903454)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,1134,11,28,27,6,1156258,1896878,2022,11-12-2022 15:46,41.8728189,-87.70177277,"(41.872818896, -87.701772771)"
THEFT,OVER $500,STREET,FALSE,FALSE,1712,17,39,14,6,1146135,1933096,2022,11-12-2022 15:46,41.97240298,-87.73801618,"(41.972402984, -87.738016182)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1712,17,39,14,6,1147160,1932405,2022,11-12-2022 15:46,41.97048722,-87.73426481,"(41.970487224, -87.734264806)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2521,25,31,19,6,1143778,1916532,2022,11-12-2022 15:46,41.92699452,-87.74710001,"(41.926994521, -87.747100006)"
THEFT,OVER $500,STREET,FALSE,FALSE,314,3,5,42,6,1187557,1864569,2022,11-12-2022 15:46,41.7834717,-87.5878904,"(41.783471704, -87.587890396)"
THEFT,OVER $500,STREET,FALSE,FALSE,1923,19,44,6,6,1170035,1924129,2022,11-12-2022 15:46,41.94730788,-87.65039458,"(41.947307875, -87.650394575)"
THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,213,2,3,38,6,1177824,1878296,2022,11-12-2022 15:46,41.82136586,-87.62315876,"(41.82136586, -87.623158758)"
THEFT,OVER $500,STREET,FALSE,FALSE,2424,24,49,1,6,1161736,1947573,2022,11-12-2022 15:46,42.01181654,-87.6802424,"(42.01181654, -87.680242404)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2233,22,34,49,6,1173302,1830956,2022,11-12-2022 15:46,41.6915604,-87.64114497,"(41.691560396, -87.641144965)"
THEFT,OVER $500,ALLEY,FALSE,FALSE,111,1,42,32,6,1176336,1901423,2022,11-12-2022 15:46,41.8848616,-87.62792048,"(41.8848616, -87.627920479)"
THEFT,OVER $500,STREET,FALSE,FALSE,423,4,7,48,6,1193786,1844002,2022,11-12-2022 15:46,41.72688378,-87.56572596,"(41.726883779, -87.565725958)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1224,12,28,28,6,1166423,1899523,2022,11-12-2022 15:46,41.87986569,-87.66437671,"(41.879865689, -87.664376711)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1814,18,43,7,6,1174553,1912486,2022,11-12-2022 15:46,41.91525907,-87.63413676,"(41.915259074, -87.634136763)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,2532,25,37,25,6,1139753,1908967,2022,11-12-2022 15:46,41.90630988,-87.76207552,"(41.906309878, -87.762075515)"
THEFT,OVER $500,STREET,FALSE,FALSE,2525,25,26,20,6,1149378,1913474,2022,11-12-2022 15:46,41.91849618,-87.72660173,"(41.918496184, -87.726601733)"
THEFT,OVER $500,STREET,FALSE,FALSE,1211,12,26,24,6,1156896,1905606,2022,11-12-2022 15:46,41.89675645,-87.69919357,"(41.896756454, -87.699193573)"
THEFT,OVER $500,STREET,FALSE,FALSE,2412,24,50,2,6,1158132,1943399,2022,11-12-2022 15:46,42.00043763,-87.69361791,"(42.000437626, -87.693617905)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,132,1,3,33,6,1177478,1892554,2022,11-12-2022 15:46,41.86049871,-87.62399607,"(41.860498708, -87.62399607)"
THEFT,OVER $500,STREET,FALSE,FALSE,1814,18,43,7,6,1174065,1916013,2022,11-12-2022 15:46,41.92494822,-87.63582421,"(41.924948217, -87.635824212)"
THEFT,OVER $500,STREET,FALSE,FALSE,2412,24,50,2,6,1157051,1943021,2022,11-12-2022 15:46,41.99942247,-87.69760501,"(41.999422472, -87.697605013)"
THEFT,OVER $500,STREET,FALSE,FALSE,1712,17,39,14,6,1145785,1933134,2022,11-12-2022 15:46,41.97251393,-87.73930224,"(41.972513926, -87.739302239)"
THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1832,18,42,8,6,1175428,1904392,2022,11-12-2022 15:46,41.89302913,-87.63116554,"(41.893029132, -87.631165542)"
THEFT,OVER $500,STREET,FALSE,FALSE,925,9,3,37,6,1175308,1877305,2022,11-12-2022 15:46,41.81870316,-87.63241832,"(41.818703163, -87.632418318)"
THEFT,OVER $500,STREET,FALSE,FALSE,511,5,21,49,6,1177524,1841137,2022,11-12-2022 15:46,41.71940434,-87.62538138,"(41.719404343, -87.625381381)"
THEFT,OVER $500,STREET,FALSE,FALSE,1522,15,29,25,6,1139566,1897794,2022,11-12-2022 15:46,41.87565319,-87.76303524,"(41.875653192, -87.763035238)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2411,24,49,2,6,1160011,1950101,2022,12-10-2022 15:46,42.01878937,-87.68651916,"(42.018789374, -87.686519164)"
THEFT,OVER $500,STREET,FALSE,FALSE,321,3,20,42,6,1185339,1861948,2022,11-12-2022 15:46,41.77633193,-87.59610462,"(41.776331932, -87.59610462)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1215,12,27,28,6,1167371,1902319,2022,11-12-2022 15:46,41.88751779,-87.66081534,"(41.887517792, -87.66081534)"
THEFT,OVER $500,STREET,FALSE,FALSE,2222,22,21,73,6,1171233,1844906,2022,11-12-2022 15:46,41.72988667,-87.6483135,"(41.729886671, -87.6483135)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,712,7,16,68,6,1169722,1863395,2022,11-12-2022 15:46,41.7806558,-87.65331337,"(41.780655796, -87.653313373)"
THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,122,1,42,32,6,1175099,1901781,2022,11-12-2022 15:46,41.88587179,-87.63245215,"(41.885871785, -87.632452147)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,2022,20,48,77,6,1168579,1938881,2022,11-12-2022 15:46,41.98781954,-87.6553173,"(41.987819537, -87.655317304)"
THEFT,OVER $500,RESTAURANT,FALSE,FALSE,632,6,6,44,6,1172922,1847251,2022,11-12-2022 15:46,41.73628462,-87.64205722,"(41.736284618, -87.642057217)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,2412,24,50,2,6,1161794,1942780,2022,11-12-2022 15:46,41.9986632,-87.68016354,"(41.998663204, -87.680163541)"
THEFT,OVER $500,STREET,FALSE,FALSE,822,8,14,63,6,1154930,1869753,2022,11-12-2022 15:46,41.79841127,-87.70737423,"(41.798411274, -87.707374227)"
THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1932,19,32,6,6,1165164,1919127,2022,11-12-2022 15:46,41.93368723,-87.66844162,"(41.933687234, -87.668441617)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,1512,15,29,25,6,1138461,1900176,2022,11-12-2022 15:46,41.88220979,-87.76703474,"(41.882209791, -87.76703474)"
THEFT,OVER $500,STREET,FALSE,FALSE,1231,12,27,28,6,1166436,1899046,2022,11-12-2022 15:46,41.87855649,-87.66434263,"(41.878556485, -87.664342629)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1215,12,27,28,6,1167371,1902319,2022,11-12-2022 15:46,41.88751779,-87.66081534,"(41.887517792, -87.66081534)"
THEFT,OVER $500,STREET,FALSE,FALSE,833,8,13,65,6,1152937,1856957,2022,11-12-2022 15:46,41.76333668,-87.71502045,"(41.763336682, -87.71502045)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,234,2,4,41,6,1186911,1870950,2022,11-12-2022 15:46,41.800997,-87.59005655,"(41.800997001, -87.590056552)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1614,16,41,76,6,1118457,1935416,2022,11-12-2022 15:46,41.979252,-87.83974629,"(41.979252002, -87.839746293)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,332,3,5,43,6,1187548,1858253,2022,11-12-2022 15:46,41.76614029,-87.58812405,"(41.766140285, -87.58812405)"
THEFT,OVER $500,VEHICLE - COMMERCIAL,FALSE,FALSE,1221,12,26,24,6,1160072,1904265,2022,11-12-2022 15:46,41.89301163,-87.6875657,"(41.893011628, -87.687565702)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1831,18,42,8,6,1173850,1903341,2022,11-12-2022 15:46,41.89018042,-87.63699221,"(41.890180418, -87.636992207)"
THEFT,OVER $500,RESTAURANT,FALSE,FALSE,1834,18,42,8,6,1179466,1903713,2022,11-12-2022 15:46,41.89107429,-87.61635653,"(41.891074289, -87.616356528)"
THEFT,OVER $500,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,2212,22,19,75,6,1165641,1831537,2022,11-12-2022 15:46,41.69332027,-87.66917643,"(41.693320271, -87.669176428)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1031,10,22,30,6,1150193,1884098,2022,11-12-2022 15:46,41.83786931,-87.72437312,"(41.837869311, -87.724373124)"
THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,923,9,14,63,6,1159964,1868437,2022,11-12-2022 15:46,41.79469792,-87.68894961,"(41.79469792, -87.688949607)"
THEFT,OVER $500,GAS STATION,FALSE,FALSE,322,3,20,69,6,1177427,1860815,2022,11-12-2022 15:46,41.77340533,-87.62514347,"(41.773405326, -87.625143469)"
THEFT,OVER $500,STREET,FALSE,TRUE,734,7,6,67,6,1169569,1856963,2022,11-12-2022 15:46,41.76300891,-87.65406054,"(41.763008906, -87.654060543)"
THEFT,OVER $500,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1177320,1899807,2022,11-12-2022 15:46,41.88040496,-87.62435615,"(41.880404956, -87.624356147)"
THEFT,OVER $500,STREET,FALSE,FALSE,923,9,14,63,6,1160280,1869073,2022,11-12-2022 15:46,41.79643668,-87.68777332,"(41.796436682, -87.687773319)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1034,10,25,31,6,1161868,1887276,2022,11-12-2022 15:46,41.84635496,-87.68144351,"(41.846354955, -87.681443509)"
THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1214,12,27,28,6,1170673,1902415,2022,11/15/2022 03:47:29 PM,41.88770957,-87.64868665,"(41.887709569, -87.64868665)"
THEFT,OVER $500,STREET,FALSE,FALSE,1111,11,37,23,6,1147302,1906979,2022,11-12-2022 15:46,41.9007133,-87.73439583,"(41.900713296, -87.734395828)"
THEFT,OVER $500,STREET,FALSE,FALSE,123,1,4,32,6,1176945,1895579,2022,11-12-2022 15:46,41.86881157,-87.62586106,"(41.868811567, -87.625861055)"
THEFT,OVER $500,STREET,FALSE,FALSE,221,2,4,39,6,1182539,1876017,2022,11-12-2022 15:46,41.81500387,-87.60593271,"(41.815003872, -87.605932706)"
THEFT,OVER $500,STREET,FALSE,FALSE,215,2,3,38,6,1179604,1875566,2022,11-12-2022 15:46,41.81383396,-87.6167124,"(41.813833962, -87.616712397)"
THEFT,OVER $500,STREET,FALSE,FALSE,1433,14,2,24,6,1166938,1911249,2022,11-12-2022 15:46,41.91203162,-87.66214888,"(41.912031618, -87.662148879)"
THEFT,OVER $500,STREET,FALSE,FALSE,2515,25,30,19,6,1135991,1915574,2022,11-12-2022 15:46,41.92450819,-87.77573722,"(41.924508188, -87.775737215)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,2011,20,40,4,6,1159020,1936067,2022,11-12-2022 15:46,41.98030007,-87.69055358,"(41.980300074, -87.690553582)"
THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,1915,19,46,3,6,1171215,1929505,2022,11-12-2022 15:46,41.96203391,-87.64589873,"(41.96203391, -87.645898728)"
THEFT,OVER $500,RESTAURANT,FALSE,FALSE,1224,12,27,28,6,1168423,1901173,2022,11-12-2022 15:46,41.8843504,-87.65698526,"(41.884350397, -87.656985264)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,133,1,4,35,6,1181390,1884696,2022,11-12-2022 15:46,41.83884629,-87.60987927,"(41.838846287, -87.609879272)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1834,18,42,8,6,1176302,1903096,2022,11-12-2022 15:46,41.88945317,-87.62799483,"(41.889453169, -87.627994833)"
THEFT,OVER $500,RESTAURANT,FALSE,FALSE,1834,18,42,8,6,1176970,1905289,2022,11-12-2022 15:46,41.89545578,-87.62547525,"(41.895455777, -87.625475247)"
THEFT,OVER $500,STREET,FALSE,FALSE,1712,17,39,14,6,1144911,1932580,2022,11-12-2022 15:46,41.97101029,-87.74253018,"(41.971010293, -87.742530182)"
THEFT,OVER $500,STREET,FALSE,FALSE,814,8,14,56,6,1141562,1870100,2022,11-12-2022 15:46,41.79962017,-87.75638956,"(41.799620169, -87.756389561)"
THEFT,OVER $500,STREET,FALSE,FALSE,1422,14,26,23,6,1154483,1907798,2022,11-12-2022 15:46,41.90282011,-87.70799748,"(41.902820105, -87.707997479)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,1911,19,47,4,6,1161986,1930878,2022,11-12-2022 15:46,41.96599965,-87.67979131,"(41.965999645, -87.679791308)"
THEFT,OVER $500,ALLEY,FALSE,FALSE,2413,24,50,2,6,1156229,1940604,2022,11-12-2022 15:46,41.99280683,-87.70069463,"(41.992806828, -87.700694632)"
THEFT,OVER $500,STREET,FALSE,FALSE,235,2,5,41,6,1186581,1868684,2022,11-12-2022 15:46,41.79478675,-87.59133849,"(41.794786752, -87.59133849)"
THEFT,OVER $500,STREET,FALSE,FALSE,531,5,9,49,6,1180893,1831132,2022,11-12-2022 15:46,41.69187261,-87.61334823,"(41.691872614, -87.61334823)"
THEFT,OVER $500,STREET,FALSE,FALSE,412,4,8,45,6,1187843,1848924,2022,11-12-2022 15:46,41.74053362,-87.58733928,"(41.740533619, -87.587339275)"
THEFT,OVER $500,STREET,FALSE,FALSE,2413,24,40,2,6,1157449,1940398,2022,11-12-2022 15:46,41.99221674,-87.69621267,"(41.992216736, -87.696212668)"
THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,131,1,3,33,6,1176979,1894213,2022,11-12-2022 15:46,41.86506241,-87.62577757,"(41.865062409, -87.625777568)"
THEFT,OVER $500,STREET,FALSE,FALSE,814,8,22,56,6,1144807,1873381,2022,11-12-2022 15:46,41.80856336,-87.74440664,"(41.808563364, -87.744406636)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,424,4,10,46,6,1198039,1847577,2022,11-12-2022 15:46,41.73658874,-87.55002787,"(41.736588736, -87.550027867)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,2213,22,19,72,6,1167306,1840326,2022,11-12-2022 15:46,41.71740331,-87.66282995,"(41.717403314, -87.662829945)"
THEFT,OVER $500,APARTMENT,FALSE,TRUE,121,1,42,28,6,1172508,1900293,2022,11-12-2022 15:46,41.88184629,-87.64201078,"(41.881846294, -87.64201078)"
THEFT,OVER $500,STREET,FALSE,FALSE,715,7,15,67,6,1165015,1866040,2022,11-12-2022 15:46,41.78801486,-87.67049537,"(41.788014864, -87.670495373)"
THEFT,OVER $500,STREET,FALSE,TRUE,2234,22,34,75,6,1168410,1830098,2022,11-12-2022 15:46,41.68931238,-87.65907974,"(41.68931238, -87.65907974)"
THEFT,OVER $500,RESIDENCE - GARAGE,FALSE,FALSE,1031,10,22,30,6,1149160,1885526,2022,11-12-2022 15:46,41.84180797,-87.72812679,"(41.841807965, -87.728126792)"
THEFT,OVER $500,STREET,FALSE,FALSE,2413,24,50,2,6,1158172,1942016,2022,11-12-2022 15:46,41.9966418,-87.69350877,"(41.996641802, -87.693508771)"
THEFT,OVER $500,APARTMENT,FALSE,FALSE,2221,22,21,73,6,1167568,1845483,2022,11-12-2022 15:46,41.7315493,-87.66172299,"(41.731549301, -87.661722987)"
THEFT,OVER $500,STREET,FALSE,FALSE,833,8,13,65,6,1151290,1858223,2022,11-12-2022 15:46,41.76684312,-87.72102407,"(41.766843123, -87.721024073)"
THEFT,OVER $500,STREET,FALSE,FALSE,221,2,3,38,6,1180018,1874617,2022,11-12-2022 15:46,41.81122034,-87.61522292,"(41.811220344, -87.615222916)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,122,1,42,32,6,1174899,1901728,2022,11-12-2022 15:46,41.88573083,-87.63318817,"(41.88573083, -87.63318817)"
THEFT,OVER $500,STREET,FALSE,FALSE,1412,14,35,21,6,1153216,1919194,2022,11-12-2022 15:46,41.93411696,-87.71234832,"(41.934116958, -87.712348319)"
THEFT,OVER $500,STREET,FALSE,FALSE,1712,17,39,14,6,1144990,1932674,2022,11-12-2022 15:46,41.97126674,-87.7422373,"(41.971266741, -87.742237304)"
THEFT,OVER $500,STREET,FALSE,FALSE,623,6,6,44,6,1178090,1852298,2022,11-12-2022 15:46,41.75001872,-87.62297091,"(41.750018724, -87.622970906)"
THEFT,OVER $500,STREET,FALSE,FALSE,414,4,8,43,6,1189210,1854090,2022,11-12-2022 15:46,41.75467698,-87.58216557,"(41.754676977, -87.582165566)"
THEFT,OVER $500,STREET,FALSE,FALSE,1214,12,27,28,6,1168766,1902285,2022,11-12-2022 15:46,41.88739438,-87.65569349,"(41.887394379, -87.655693487)"
THEFT,OVER $500,STREET,FALSE,FALSE,223,2,4,39,6,1183021,1872415,2022,11-12-2022 15:46,41.8051085,-87.60427677,"(41.805108498, -87.604276769)"
THEFT,OVER $500,RESIDENCE,FALSE,FALSE,531,5,9,50,6,1182572,1831294,2022,11-12-2022 15:46,41.69227849,-87.60719624,"(41.692278489, -87.607196244)"
THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2523,25,31,21,6,1149074,1918313,2022,11-12-2022 15:46,41.93178074,-87.72759307,"(41.931780735, -87.727593069)"
